Participant ID,Video file,Gloss,ASL-LEX Code
P37,2_15322175525553972-TYPE.mp4,TYPE1,F_03_059
P37,3_15322175525553972-TYPE.mp4,TYPE1,F_03_059
P37,4_15322175525553972-TYPE.mp4,TYPE1,F_03_059
P37,0_4853399238120548-SWEATPANTS.mp4,SWEATPANTS,F_02_042
P37,1_4853399238120548-SWEATPANTS.mp4,SWEATPANTS,F_02_042
P37,2_4853399238120548-SWEATPANTS.mp4,SWEATPANTS,F_02_042
P37,3_4853399238120548-SWEATPANTS.mp4,SWEATPANTS,F_02_042
P37,4_4853399238120548-SWEATPANTS.mp4,SWEATPANTS,F_02_042
P37,0_4451754011272593-MECHANIC.mp4,MECHANIC1,A_03_030
P37,1_4451754011272593-MECHANIC.mp4,MECHANIC1,A_03_030
P37,2_4451754011272593-MECHANIC.mp4,MECHANIC1,A_03_030
P37,3_4451754011272593-MECHANIC.mp4,MECHANIC1,A_03_030
P37,4_4451754011272593-MECHANIC.mp4,MECHANIC1,A_03_030
P37,0_9274444391825492-UNDERWEAR.mp4,UNDERWEAR1,A_03_023
P37,1_9274444391825492-UNDERWEAR.mp4,UNDERWEAR1,A_03_023
P37,2_9274444391825492-UNDERWEAR.mp4,UNDERWEAR1,A_03_023
P37,3_9274444391825492-UNDERWEAR.mp4,UNDERWEAR1,A_03_023
P37,4_9274444391825492-UNDERWEAR.mp4,UNDERWEAR1,A_03_023
P37,0_1672237389327702-BELT.mp4,BELT1,A_03_036
P37,1_1672237389327702-BELT.mp4,BELT1,A_03_036
P37,2_1672237389327702-BELT.mp4,BELT1,A_03_036
P37,3_1672237389327702-BELT.mp4,BELT1,A_03_036
P37,4_1672237389327702-BELT.mp4,BELT1,A_03_036
P37,0_5994112703321048-MOVIE.mp4,MOVIE1,B_03_077
P37,1_5994112703321048-MOVIE.mp4,MOVIE1,B_03_077
P37,2_5994112703321048-MOVIE.mp4,MOVIE1,B_03_077
P37,3_5994112703321048-MOVIE.mp4,MOVIE1,B_03_077
P37,4_5994112703321048-MOVIE.mp4,MOVIE1,B_03_077
P37,0_4589443576656864-EAT.mp4,EAT1,B_02_002
P37,1_4589443576656864-EAT.mp4,EAT1,B_02_002
P37,2_4589443576656864-EAT.mp4,EAT1,B_02_002
P37,3_4589443576656864-EAT.mp4,EAT1,B_02_002
P37,4_4589443576656864-EAT.mp4,EAT1,B_02_002
P37,0_9429443550831056-TYPE.mp4,TYPE1,F_03_059
P37,1_9429443550831056-TYPE.mp4,TYPE1,F_03_059
P37,2_9429443550831056-TYPE.mp4,TYPE1,F_03_059
P37,3_9429443550831056-TYPE.mp4,TYPE1,F_03_059
P37,4_9429443550831056-TYPE.mp4,TYPE1,F_03_059
P37,0_3134439061460399-DECIDE.mp4,DECIDE1,B_02_074
P37,1_3134439061460399-DECIDE.mp4,DECIDE1,B_02_074
P37,2_3134439061460399-DECIDE.mp4,DECIDE1,B_02_074
P37,3_3134439061460399-DECIDE.mp4,DECIDE1,B_02_074
P37,4_3134439061460399-DECIDE.mp4,DECIDE1,B_02_074
P37,0_9887798353281838-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P37,1_9887798353281838-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P37,2_9887798353281838-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P37,3_9887798353281838-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P37,4_9887798353281838-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P37,0_7000874243015813-LETTUCE.mp4,LETTUCE1,A_01_083
P37,1_7000874243015813-LETTUCE.mp4,LETTUCE1,A_01_083
P37,2_7000874243015813-LETTUCE.mp4,LETTUCE1,A_01_083
P37,3_7000874243015813-LETTUCE.mp4,LETTUCE1,A_01_083
P37,4_7000874243015813-LETTUCE.mp4,LETTUCE1,A_01_083
P37,0_3035499350705533-SHAVE.mp4,SHAVE1,J_02_018
P37,1_3035499350705533-SHAVE.mp4,SHAVE1,J_02_018
P37,2_3035499350705533-SHAVE.mp4,SHAVE1,J_02_018
P37,3_3035499350705533-SHAVE.mp4,SHAVE1,J_02_018
P37,4_3035499350705533-SHAVE.mp4,SHAVE1,J_02_018
P37,0_5781025522650556-PATIENT 2.mp4,PATIENT2,B_01_085
P37,1_5781025522650556-PATIENT 2.mp4,PATIENT2,B_01_085
P37,2_5781025522650556-PATIENT 2.mp4,PATIENT2,B_01_085
P37,3_5781025522650556-PATIENT 2.mp4,PATIENT2,B_01_085
P37,4_5781025522650556-PATIENT 2.mp4,PATIENT2,B_01_085
P37,0_4326169993763198-FINE.mp4,FINE1,C_01_043
P37,1_4326169993763198-FINE.mp4,FINE1,C_01_043
P37,2_4326169993763198-FINE.mp4,FINE1,C_01_043
P37,3_4326169993763198-FINE.mp4,FINE1,C_01_043
P37,4_4326169993763198-FINE.mp4,FINE1,C_01_043
P37,0_2752380702397059-OTHER.mp4,OTHER,B_02_043
P37,1_2752380702397059-OTHER.mp4,OTHER,B_02_043
P37,2_2752380702397059-OTHER.mp4,OTHER,B_02_043
P37,3_2752380702397059-OTHER.mp4,OTHER,B_02_043
P37,4_2752380702397059-OTHER.mp4,OTHER,B_02_043
P37,0_8512749353267319-HOSPITAL.mp4,HOSPITAL1,B_02_026
P37,1_8512749353267319-HOSPITAL.mp4,HOSPITAL1,B_02_026
P37,2_8512749353267319-HOSPITAL.mp4,HOSPITAL1,B_02_026
P37,3_8512749353267319-HOSPITAL.mp4,HOSPITAL1,B_02_026
P37,4_8512749353267319-HOSPITAL.mp4,HOSPITAL1,B_02_026
P37,0_8659755342997295-FOREIGNER.mp4,FOREIGNER1,C_01_077
P37,1_8659755342997295-FOREIGNER.mp4,FOREIGNER1,C_01_077
P37,2_8659755342997295-FOREIGNER.mp4,FOREIGNER1,C_01_077
P37,3_8659755342997295-FOREIGNER.mp4,FOREIGNER1,C_01_077
P37,4_8659755342997295-FOREIGNER.mp4,FOREIGNER1,C_01_077
P37,0_8843566864261965-MOVIE.mp4,MOVIE1,B_03_077
P37,1_8843566864261965-MOVIE.mp4,MOVIE1,B_03_077
P37,2_8843566864261965-MOVIE.mp4,MOVIE1,B_03_077
P37,3_8843566864261965-MOVIE.mp4,MOVIE1,B_03_077
P37,4_8843566864261965-MOVIE.mp4,MOVIE1,B_03_077
P37,0_34469228401042806-HOPE.mp4,HOPE,D_02_085
P37,1_34469228401042806-HOPE.mp4,HOPE,D_02_085
P37,2_34469228401042806-HOPE.mp4,HOPE,D_02_085
P37,3_34469228401042806-HOPE.mp4,HOPE,D_02_085
P37,4_34469228401042806-HOPE.mp4,HOPE,D_02_085
P37,0_9409105345475277-DEMAND.mp4,DEMAND1,D_03_080
P37,1_9409105345475277-DEMAND.mp4,DEMAND1,D_03_080
P37,2_9409105345475277-DEMAND.mp4,DEMAND1,D_03_080
P37,3_9409105345475277-DEMAND.mp4,DEMAND1,D_03_080
P37,4_9409105345475277-DEMAND.mp4,DEMAND1,D_03_080
P40,0_9369777220709194-LUNCH.mp4,LUNCH1,G_02_081
P40,1_9369777220709194-LUNCH.mp4,LUNCH1,G_02_081
P40,2_9369777220709194-LUNCH.mp4,LUNCH1,G_02_081
P40,3_9369777220709194-LUNCH.mp4,LUNCH1,G_02_081
P40,4_9369777220709194-LUNCH.mp4,LUNCH1,G_02_081
P40,0_27671356083499443-PEEKABOO.mp4,PEEKABOO,E_02_026
P40,1_27671356083499443-PEEKABOO.mp4,PEEKABOO,E_02_026
P40,2_27671356083499443-PEEKABOO.mp4,PEEKABOO,E_02_026
P40,3_27671356083499443-PEEKABOO.mp4,PEEKABOO,E_02_026
P40,4_27671356083499443-PEEKABOO.mp4,PEEKABOO,E_02_026
P40,0_33533579641984756-SINK.mp4,SINK,E_02_042
P40,1_33533579641984756-SINK.mp4,SINK,E_02_042
P40,2_33533579641984756-SINK.mp4,SINK,E_02_042
P40,3_33533579641984756-SINK.mp4,SINK,E_02_042
P40,4_33533579641984756-SINK.mp4,SINK,E_02_042
P40,0_1251149563957994-SHARK 2.mp4,SHARK1,E_02_071
P40,1_1251149563957994-SHARK 2.mp4,SHARK1,E_02_071
P40,2_1251149563957994-SHARK 2.mp4,SHARK1,E_02_071
P40,3_1251149563957994-SHARK 2.mp4,SHARK1,E_02_071
P40,4_1251149563957994-SHARK 2.mp4,SHARK1,E_02_071
P40,0_4352596043247927-SOCCER 2.mp4,SOCCER2,F_03_032
P40,1_4352596043247927-SOCCER 2.mp4,SOCCER2,F_03_032
P40,2_4352596043247927-SOCCER 2.mp4,SOCCER2,F_03_032
P40,3_4352596043247927-SOCCER 2.mp4,SOCCER2,F_03_032
P40,4_4352596043247927-SOCCER 2.mp4,SOCCER2,F_03_032
P40,0_9199970968008939-CATAPULT.mp4,CATAPULT,E_03_083
P40,1_9199970968008939-CATAPULT.mp4,CATAPULT,E_03_083
P40,2_9199970968008939-CATAPULT.mp4,CATAPULT,E_03_083
P40,3_9199970968008939-CATAPULT.mp4,CATAPULT,E_03_083
P40,4_9199970968008939-CATAPULT.mp4,CATAPULT,E_03_083
P40,0_01629043211279435-NOON.mp4,NOON1,G_02_014
P40,1_01629043211279435-NOON.mp4,NOON1,G_02_014
P40,2_01629043211279435-NOON.mp4,NOON1,G_02_014
P40,3_01629043211279435-NOON.mp4,NOON1,G_02_014
P40,4_01629043211279435-NOON.mp4,NOON1,G_02_014
P37,0_8636304237339409-LUNCH.mp4,LUNCH1,G_02_081
P37,1_8636304237339409-LUNCH.mp4,LUNCH1,G_02_081
P37,2_8636304237339409-LUNCH.mp4,LUNCH1,G_02_081
P37,3_8636304237339409-LUNCH.mp4,LUNCH1,G_02_081
P37,4_8636304237339409-LUNCH.mp4,LUNCH1,G_02_081
P37,0_6126680613541056-PEEKABOO.mp4,PEEKABOO,E_02_026
P37,1_6126680613541056-PEEKABOO.mp4,PEEKABOO,E_02_026
P37,2_6126680613541056-PEEKABOO.mp4,PEEKABOO,E_02_026
P37,3_6126680613541056-PEEKABOO.mp4,PEEKABOO,E_02_026
P37,4_6126680613541056-PEEKABOO.mp4,PEEKABOO,E_02_026
P37,0_43245204383901537-SINK.mp4,SINK,E_02_042
P37,1_43245204383901537-SINK.mp4,SINK,E_02_042
P37,2_43245204383901537-SINK.mp4,SINK,E_02_042
P37,3_43245204383901537-SINK.mp4,SINK,E_02_042
P37,4_43245204383901537-SINK.mp4,SINK,E_02_042
P37,0_11079360510552072-SHARK 2.mp4,SHARK1,E_02_071
P37,1_11079360510552072-SHARK 2.mp4,SHARK1,E_02_071
P37,2_11079360510552072-SHARK 2.mp4,SHARK1,E_02_071
P37,3_11079360510552072-SHARK 2.mp4,SHARK1,E_02_071
P37,4_11079360510552072-SHARK 2.mp4,SHARK1,E_02_071
P37,0_72398367775821-SOCCER 2.mp4,SOCCER2,F_03_032
P37,1_72398367775821-SOCCER 2.mp4,SOCCER2,F_03_032
P37,2_72398367775821-SOCCER 2.mp4,SOCCER2,F_03_032
P37,3_72398367775821-SOCCER 2.mp4,SOCCER2,F_03_032
P37,4_72398367775821-SOCCER 2.mp4,SOCCER2,F_03_032
P37,0_523237874144665-CATAPULT.mp4,CATAPULT,E_03_083
P37,1_523237874144665-CATAPULT.mp4,CATAPULT,E_03_083
P37,2_523237874144665-CATAPULT.mp4,CATAPULT,E_03_083
P37,3_523237874144665-CATAPULT.mp4,CATAPULT,E_03_083
P37,4_523237874144665-CATAPULT.mp4,CATAPULT,E_03_083
P37,0_21705819557923456-NOON.mp4,NOON1,G_02_014
P37,1_21705819557923456-NOON.mp4,NOON1,G_02_014
P37,2_21705819557923456-NOON.mp4,NOON1,G_02_014
P37,3_21705819557923456-NOON.mp4,NOON1,G_02_014
P37,4_21705819557923456-NOON.mp4,NOON1,G_02_014
P34,0_7220982304659023-PEACOCK.mp4,PEACOCK,G_02_088
P34,1_7220982304659023-PEACOCK.mp4,PEACOCK,G_02_088
P34,2_7220982304659023-PEACOCK.mp4,PEACOCK,G_02_088
P34,3_7220982304659023-PEACOCK.mp4,PEACOCK,G_02_088
P34,4_7220982304659023-PEACOCK.mp4,PEACOCK,G_02_088
P34,0_8586791498874051-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P34,1_8586791498874051-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P34,2_8586791498874051-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P34,3_8586791498874051-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P34,4_8586791498874051-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P34,0_6197638079330103-MAPLE.mp4,MAPLE,H_03_064
P34,1_6197638079330103-MAPLE.mp4,MAPLE,H_03_064
P34,2_6197638079330103-MAPLE.mp4,MAPLE,H_03_064
P34,3_6197638079330103-MAPLE.mp4,MAPLE,H_03_064
P34,4_6197638079330103-MAPLE.mp4,MAPLE,H_03_064
P34,0_3492884473364901-FASHION.mp4,FASHION,J_01_010
P34,1_3492884473364901-FASHION.mp4,FASHION,J_01_010
P34,2_3492884473364901-FASHION.mp4,FASHION,J_01_010
P34,3_3492884473364901-FASHION.mp4,FASHION,J_01_010
P34,4_3492884473364901-FASHION.mp4,FASHION,J_01_010
P34,0_4683438900059915-SQUEEZE.mp4,SQUEEZE,H_03_019
P34,1_4683438900059915-SQUEEZE.mp4,SQUEEZE,H_03_019
P34,2_4683438900059915-SQUEEZE.mp4,SQUEEZE,H_03_019
P34,3_4683438900059915-SQUEEZE.mp4,SQUEEZE,H_03_019
P34,4_4683438900059915-SQUEEZE.mp4,SQUEEZE,H_03_019
P34,0_44452799622348405-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P34,1_44452799622348405-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P34,2_44452799622348405-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P34,3_44452799622348405-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P34,4_44452799622348405-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P34,0_5647971144128416-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P34,1_5647971144128416-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P34,2_5647971144128416-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P34,3_5647971144128416-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P34,4_5647971144128416-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P34,0_9409335332982465-CHEW 2.mp4,CHEW1,J_02_027
P34,1_9409335332982465-CHEW 2.mp4,CHEW1,J_02_027
P34,2_9409335332982465-CHEW 2.mp4,CHEW1,J_02_027
P34,3_9409335332982465-CHEW 2.mp4,CHEW1,J_02_027
P34,4_9409335332982465-CHEW 2.mp4,CHEW1,J_02_027
P34,0_39651042023297367-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P34,1_39651042023297367-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P34,2_39651042023297367-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P34,3_39651042023297367-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P34,4_39651042023297367-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P34,0_8138805456009055-FLOAT 3.mp4,FLOAT1,K_01_082
P34,1_8138805456009055-FLOAT 3.mp4,FLOAT1,K_01_082
P34,2_8138805456009055-FLOAT 3.mp4,FLOAT1,K_01_082
P34,3_8138805456009055-FLOAT 3.mp4,FLOAT1,K_01_082
P34,4_8138805456009055-FLOAT 3.mp4,FLOAT1,K_01_082
P34,0_6846372391393167-ADVERTISE.mp4,ADVERTISE,J_03_015
P34,1_6846372391393167-ADVERTISE.mp4,ADVERTISE,J_03_015
P34,2_6846372391393167-ADVERTISE.mp4,ADVERTISE,J_03_015
P34,3_6846372391393167-ADVERTISE.mp4,ADVERTISE,J_03_015
P34,4_6846372391393167-ADVERTISE.mp4,ADVERTISE,J_03_015
P34,0_4960610611661067-DEMOTE.mp4,DEMOTE,J_03_031
P34,1_4960610611661067-DEMOTE.mp4,DEMOTE,J_03_031
P34,2_4960610611661067-DEMOTE.mp4,DEMOTE,J_03_031
P34,3_4960610611661067-DEMOTE.mp4,DEMOTE,J_03_031
P34,4_4960610611661067-DEMOTE.mp4,DEMOTE,J_03_031
P34,0_6936664118239242-INHALE.mp4,INHALE,J_03_048
P34,1_6936664118239242-INHALE.mp4,INHALE,J_03_048
P34,2_6936664118239242-INHALE.mp4,INHALE,J_03_048
P34,3_6936664118239242-INHALE.mp4,INHALE,J_03_048
P34,4_6936664118239242-INHALE.mp4,INHALE,J_03_048
P37,0_7530954434288228-PEACOCK.mp4,PEACOCK,G_02_088
P37,1_7530954434288228-PEACOCK.mp4,PEACOCK,G_02_088
P37,2_7530954434288228-PEACOCK.mp4,PEACOCK,G_02_088
P37,3_7530954434288228-PEACOCK.mp4,PEACOCK,G_02_088
P37,4_7530954434288228-PEACOCK.mp4,PEACOCK,G_02_088
P37,0_13661707748407892-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P37,1_13661707748407892-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P37,2_13661707748407892-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P37,3_13661707748407892-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P37,4_13661707748407892-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P37,0_621574532525299-MAPLE.mp4,MAPLE,H_03_064
P37,1_621574532525299-MAPLE.mp4,MAPLE,H_03_064
P37,2_621574532525299-MAPLE.mp4,MAPLE,H_03_064
P37,3_621574532525299-MAPLE.mp4,MAPLE,H_03_064
P37,4_621574532525299-MAPLE.mp4,MAPLE,H_03_064
P37,0_20190810541906523-FASHION.mp4,FASHION,J_01_010
P37,1_20190810541906523-FASHION.mp4,FASHION,J_01_010
P37,2_20190810541906523-FASHION.mp4,FASHION,J_01_010
P37,3_20190810541906523-FASHION.mp4,FASHION,J_01_010
P37,4_20190810541906523-FASHION.mp4,FASHION,J_01_010
P37,0_6839157796241302-EMPTY 2.mp4,EMPTY2,J_01_077
P37,1_6839157796241302-EMPTY 2.mp4,EMPTY2,J_01_077
P37,2_6839157796241302-EMPTY 2.mp4,EMPTY2,J_01_077
P37,3_6839157796241302-EMPTY 2.mp4,EMPTY2,J_01_077
P37,4_6839157796241302-EMPTY 2.mp4,EMPTY2,J_01_077
P37,0_3788498239564302-SQUEEZE.mp4,SQUEEZE,H_03_019
P37,1_3788498239564302-SQUEEZE.mp4,SQUEEZE,H_03_019
P37,2_3788498239564302-SQUEEZE.mp4,SQUEEZE,H_03_019
P37,3_3788498239564302-SQUEEZE.mp4,SQUEEZE,H_03_019
P37,4_3788498239564302-SQUEEZE.mp4,SQUEEZE,H_03_019
P37,0_9616167313159969-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P37,1_9616167313159969-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P37,2_9616167313159969-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P37,3_9616167313159969-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P37,4_9616167313159969-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P37,0_605411481055645-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P37,1_605411481055645-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P37,2_605411481055645-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P37,3_605411481055645-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P37,4_605411481055645-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P37,0_5308846577246644-CHEW 2.mp4,CHEW1,J_02_027
P37,1_5308846577246644-CHEW 2.mp4,CHEW1,J_02_027
P37,2_5308846577246644-CHEW 2.mp4,CHEW1,J_02_027
P37,3_5308846577246644-CHEW 2.mp4,CHEW1,J_02_027
P37,4_5308846577246644-CHEW 2.mp4,CHEW1,J_02_027
P37,0_33392720672018217-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P37,1_33392720672018217-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P37,2_33392720672018217-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P37,3_33392720672018217-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P37,4_33392720672018217-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P37,0_08182639611196718-FLOAT 3.mp4,FLOAT1,K_01_082
P37,1_08182639611196718-FLOAT 3.mp4,FLOAT1,K_01_082
P37,2_08182639611196718-FLOAT 3.mp4,FLOAT1,K_01_082
P37,3_08182639611196718-FLOAT 3.mp4,FLOAT1,K_01_082
P37,4_08182639611196718-FLOAT 3.mp4,FLOAT1,K_01_082
P37,0_6187924508249534-ADVERTISE.mp4,ADVERTISE,J_03_015
P37,1_6187924508249534-ADVERTISE.mp4,ADVERTISE,J_03_015
P37,2_6187924508249534-ADVERTISE.mp4,ADVERTISE,J_03_015
P37,3_6187924508249534-ADVERTISE.mp4,ADVERTISE,J_03_015
P37,4_6187924508249534-ADVERTISE.mp4,ADVERTISE,J_03_015
P37,0_8557141167914362-DEMOTE.mp4,DEMOTE,J_03_031
P37,1_8557141167914362-DEMOTE.mp4,DEMOTE,J_03_031
P37,2_8557141167914362-DEMOTE.mp4,DEMOTE,J_03_031
P37,3_8557141167914362-DEMOTE.mp4,DEMOTE,J_03_031
P37,4_8557141167914362-DEMOTE.mp4,DEMOTE,J_03_031
P37,0_13880688680907127-INHALE.mp4,INHALE,J_03_048
P37,1_13880688680907127-INHALE.mp4,INHALE,J_03_048
P37,2_13880688680907127-INHALE.mp4,INHALE,J_03_048
P37,3_13880688680907127-INHALE.mp4,INHALE,J_03_048
P37,4_13880688680907127-INHALE.mp4,INHALE,J_03_048
P37,0_20831865620547463-DRAG.mp4,DRAG1,J_02_039
P37,1_20831865620547463-DRAG.mp4,DRAG1,J_02_039
P37,2_20831865620547463-DRAG.mp4,DRAG1,J_02_039
P37,3_20831865620547463-DRAG.mp4,DRAG1,J_02_039
P37,4_20831865620547463-DRAG.mp4,DRAG1,J_02_039
P37,0_7201139167303696-BASKETBALL.mp4,BASKETBALL1,A_03_045
P37,1_7201139167303696-BASKETBALL.mp4,BASKETBALL1,A_03_045
P37,2_7201139167303696-BASKETBALL.mp4,BASKETBALL1,A_03_045
P37,3_7201139167303696-BASKETBALL.mp4,BASKETBALL1,A_03_045
P37,4_7201139167303696-BASKETBALL.mp4,BASKETBALL1,A_03_045
P37,0_574320721966243-CALENDAR.mp4,CALENDAR1,A_03_001
P37,1_574320721966243-CALENDAR.mp4,CALENDAR1,A_03_001
P37,2_574320721966243-CALENDAR.mp4,CALENDAR1,A_03_001
P37,3_574320721966243-CALENDAR.mp4,CALENDAR1,A_03_001
P37,4_574320721966243-CALENDAR.mp4,CALENDAR1,A_03_001
P37,0_4258113263759955-DOWNSIZE.mp4,DOWNSIZE1,C_01_055
P37,1_4258113263759955-DOWNSIZE.mp4,DOWNSIZE1,C_01_055
P37,2_4258113263759955-DOWNSIZE.mp4,DOWNSIZE1,C_01_055
P37,3_4258113263759955-DOWNSIZE.mp4,DOWNSIZE1,C_01_055
P37,4_4258113263759955-DOWNSIZE.mp4,DOWNSIZE1,C_01_055
P37,0_9833342420720304-DEAF.mp4,DEAF1,F_03_038
P37,1_9833342420720304-DEAF.mp4,DEAF1,F_03_038
P37,2_9833342420720304-DEAF.mp4,DEAF1,F_03_038
P37,3_9833342420720304-DEAF.mp4,DEAF1,F_03_038
P37,4_9833342420720304-DEAF.mp4,DEAF1,F_03_038
P37,0_8271264164311205-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010
P37,1_8271264164311205-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010
P37,2_8271264164311205-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010
P37,3_8271264164311205-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010
P37,4_8271264164311205-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010
P37,0_5223569270154316-STINK.mp4,STINK,H_01_064
P37,1_5223569270154316-STINK.mp4,STINK,H_01_064
P37,2_5223569270154316-STINK.mp4,STINK,H_01_064
P37,3_5223569270154316-STINK.mp4,STINK,H_01_064
P37,4_5223569270154316-STINK.mp4,STINK,H_01_064
P37,0_717226063042893-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P37,1_717226063042893-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P37,2_717226063042893-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P37,3_717226063042893-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P37,4_717226063042893-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P37,0_8462220720155933-ZEBRA.mp4,ZEBRA,G_02_003
P37,1_8462220720155933-ZEBRA.mp4,ZEBRA,G_02_003
P37,2_8462220720155933-ZEBRA.mp4,ZEBRA,G_02_003
P37,3_8462220720155933-ZEBRA.mp4,ZEBRA,G_02_003
P37,4_8462220720155933-ZEBRA.mp4,ZEBRA,G_02_003
P37,0_49302512158389566-PARTY.mp4,PARTY1,G_02_059
P37,1_49302512158389566-PARTY.mp4,PARTY1,G_02_059
P37,2_49302512158389566-PARTY.mp4,PARTY1,G_02_059
P37,3_49302512158389566-PARTY.mp4,PARTY1,G_02_059
P37,4_49302512158389566-PARTY.mp4,PARTY1,G_02_059
P37,0_22790135530922973-ROSE.mp4,ROSE,G_03_024
P37,1_22790135530922973-ROSE.mp4,ROSE,G_03_024
P37,2_22790135530922973-ROSE.mp4,ROSE,G_03_024
P37,3_22790135530922973-ROSE.mp4,ROSE,G_03_024
P37,4_22790135530922973-ROSE.mp4,ROSE,G_03_024
P37,0_3385212251988077-HUG.mp4,HUG,G_02_036
P37,1_3385212251988077-HUG.mp4,HUG,G_02_036
P37,2_3385212251988077-HUG.mp4,HUG,G_02_036
P37,3_3385212251988077-HUG.mp4,HUG,G_02_036
P37,4_3385212251988077-HUG.mp4,HUG,G_02_036
P37,0_8809577301056204-TUBE.mp4,TUBE,G_03_042
P37,1_8809577301056204-TUBE.mp4,TUBE,G_03_042
P37,2_8809577301056204-TUBE.mp4,TUBE,G_03_042
P37,3_8809577301056204-TUBE.mp4,TUBE,G_03_042
P37,4_8809577301056204-TUBE.mp4,TUBE,G_03_042
P37,0_9350741124953528-COUNT.mp4,COUNT,G_02_054
P37,1_9350741124953528-COUNT.mp4,COUNT,G_02_054
P37,2_9350741124953528-COUNT.mp4,COUNT,G_02_054
P37,3_9350741124953528-COUNT.mp4,COUNT,G_02_054
P37,4_9350741124953528-COUNT.mp4,COUNT,G_02_054
P37,0_8565239257906878-NICE.mp4,NICE,G_03_059
P37,1_8565239257906878-NICE.mp4,NICE,G_03_059
P37,2_8565239257906878-NICE.mp4,NICE,G_03_059
P37,3_8565239257906878-NICE.mp4,NICE,G_03_059
P37,4_8565239257906878-NICE.mp4,NICE,G_03_059
P37,0_4632003290939186-EASY TO_DO.mp4,EASYTODO,G_02_073
P37,1_4632003290939186-EASY TO_DO.mp4,EASYTODO,G_02_073
P37,2_4632003290939186-EASY TO_DO.mp4,EASYTODO,G_02_073
